album	artist	time	track
Goodbye Yellow Brick Road	Elton John	2016-08-05 06:14:00	Bennie and the Jets
Emotions and Math	Margaret Glaspy	2016-08-05 06:23:00	You & I
Chaka	Chaka Khan	2016-08-05 06:25:00	I'm Every Woman
Wild And Peaceful	Kool & The Gang	2016-08-05 06:29:00	Hollywood Swinging
Stiff	White Denim	2016-08-05 06:34:00	Ha Ha Ha Ha (Yeah)
Signs Of Light	The Head And The Heart	2016-08-05 06:40:00	All We Ever Knew
Parachutes	Coldplay	2016-08-05 06:43:00	Don't Panic
Parachutes	Coldplay	2016-08-05 06:46:00	Shiver
Nathaniel Rateliff & The Night Sweats	Nathaniel Rateliff & The Night Sweats	2016-08-05 06:54:00	I Need Never Get Old
Rockferry	Duffy	2016-08-05 06:58:00	Warwick Avenue
Wanted on Voyage	George Ezra	2016-08-05 07:03:00	Budapest
case/lang/veirs	case/lang/veirs	2016-08-05 07:06:00	Best Kept Secret
Sonderlust	Kishi Bashi	2016-08-05 07:12:00	Say Yeah
Greatest Hits	Donovan	2016-08-05 07:16:00	There Is A Mountain
Side Pony	Lake Street Dive	2016-08-05 07:23:00	I Don't Care About You
Make Me Strong	Aaron Neville	2016-08-05 07:26:00	Hercules
Fever To Tell	Yeah Yeah Yeahs	2016-08-05 07:30:00	Maps
Fever To Tell	Yeah Yeah Yeahs	2016-08-05 07:31:00	Maps
A Moon Shaped Pool	Radiohead	2016-08-05 07:34:00	Decks Dark
Sunlit Youth	Local Natives	2016-08-05 07:41:00	Fountain of Youth
A Collection	Marshall Crenshaw	2016-08-05 07:45:00	You're My Favorite Waste Of Time
Suzanne Vega	Suzanne Vega	2016-08-05 07:47:00	Marlene On The Wall
O.s.t. The Big Lebowski	Kenny Rogers	2016-08-05 07:54:00	Just Dropped In (to See What Condition My Condition Was In)
Schmilco	Wilco	2016-08-05 07:57:00	If I Ever Was a Child
Chutes Too Narrow	The Shins	2016-08-05 08:00:00	Saint Simon
Johannesburg	Mumford & Sons and Baaba Maal	2016-08-05 08:05:00	There Will Be Time
Real	Lydia Loveless	2016-08-05 08:10:00	Longer
The Marcus King Band	The Marcus King Band	2016-08-05 08:15:00	Ain't Nothing Wrong With That
Revolver	The Beatles	2016-08-05 08:22:00	I'm Only Sleeping
Love & Hate	Michael Kiwanuka	2016-08-05 08:25:00	One More Night
Talk Show	The Go Gos	2016-08-05 08:29:00	Head Over Heels
Crazy For You	Best Coast	2016-08-05 08:33:00	Boyfriend
We Were Wild	Esm? Patterson	2016-08-05 08:35:00	Feel Right
Why Are You Ok	Band Of Horses	2016-08-05 08:41:00	Casual Party
White Blood Cells	The White Stripes	2016-08-05 08:44:00	Fell In Love With A Girl
"""Ghostbusters"" Soundtrack"	Elle King	2016-08-05 08:46:00	Good Girls
In The Court Of The Crimson King	King Crimson	2016-08-05 08:55:00	The Court Of The Crimson King
Draw the Line	Aerosmith	2016-08-05 09:04:00	Kings and Queens
Little Queen	Heart	2016-08-05 09:07:00	Little Queen
Sheer Heart Attack	Queen	2016-08-05 09:12:00	Killer Queen
20th Century Masters	Roger Miller	2016-08-05 09:17:00	King Of The Road
Riding With The King	B. B. King & Eric Clapton	2016-08-05 09:19:00	Riding With The King
The Band	The Band	2016-08-05 09:23:00	King Harvest
The Runaways	The Runaways	2016-08-05 09:28:00	Queens Of Noise
Oranges And Lemons	XTC	2016-08-05 09:31:00	King For A Day
Synchronicity	The Police	2016-08-05 09:35:00	King Of Pain
Juice	Juice Newton	2016-08-05 09:40:00	Queen of Hearts
Dr. Demento: 20th Anniversary Collection	Steve Martin & The Toot Uncommons	2016-08-05 09:44:00	King Tut
August And Everything After	Counting Crows	2016-08-05 09:46:00	Rain King
Pure Heroine	Lorde	2016-08-05 09:50:00	Royals
A Farewell to Kings	Rush	2016-08-05 09:55:00	A Farewell to Kings
Abbey Road	The Beatles	2016-08-05 10:00:00	Her Majesty
Yoshimi Battles The Pink Robots	The Flaming Lips	2016-08-05 10:01:00	Yoshimi Battles The Pink Robots Pt. 1
Absolute Loser	Fruit Bats	2016-08-05 10:06:00	From A Soon-To-Be Ghost Town
Come On In	R. L. Burnside	2016-08-05 10:10:00	It's Bad You Know
69 Love Songs	The Magnetic Fields	2016-08-05 10:14:00	Papa Was A Rodeo
Sunlit Youth	Local Natives	2016-08-05 10:19:00	Past Lives
Time Loves A Hero	Little Feat	2016-08-05 10:23:00	Time Loves A Hero
Dither	Moe.	2016-08-05 10:27:00	New York City
The Way I See It	Raphael Saadiq	2016-08-05 10:30:00	100 Yard Dash
Radio City	Big Star	2016-08-05 10:33:00	September Gurls
The Man Who Sold The World	David Bowie	2016-08-05 10:35:00	All The Madmen
Teens Of Denial	Car Seat Headrest	2016-08-05 10:42:00	Vincent
Too High To Die	Meat Puppets	2016-08-05 10:47:00	Backwater
Beyond The Bloodhounds	Adia Victoria	2016-08-05 10:50:00	Dead Eyes
Day Breaks	Norah Jones	2016-08-05 10:55:00	Carry On
Burnin'	Bob Marley & The Wailers	2016-08-05 10:58:00	Get Up, Stand Up
Reading, Writing And Arithmetic	The Sundays	2016-08-05 11:01:00	Here's Where The Story Ends
A Sailor?s Guide To Earth	Sturgill Simpson	2016-08-05 11:05:00	In Bloom
The Shelters	The Shelters	2016-08-05 11:11:00	Rebel Heart
Into The Great Wide Open	Tom Petty	2016-08-05 11:15:00	Into The Great Wide Open
Give It Back To You	The Record Company	2016-08-05 11:19:00	Rita Mae Young
Relish	Joan Osborne	2016-08-05 11:23:00	St. Theresa
Some Devil	Dave Matthews	2016-08-05 11:29:00	Save Me
Some Devil	Dave Matthews	2016-08-05 11:29:00	Save Me
Colvin & Earle	Colvin & Earle	2016-08-05 11:33:00	You're Right (I'm Wrong)
Lost In Space	Aimee Mann	2016-08-05 11:39:00	The Scientist
Version	Mark Ronson	2016-08-05 11:43:00	God Put A Smile On Your Face
Viva La Vida	Coldplay	2016-08-05 11:47:00	Violet Hill
Viva La Vida	Coldplay	2016-08-05 11:47:00	Violet Hill
Sonderlust	Kishi Bashi	2016-08-05 11:51:00	Say Yeah
Emerson, Lake & Palmer	Emerson Lake & Palmer	2016-08-05 11:55:00	Lucky Man
Dolls of Highland	Kyle Craft	2016-08-05 12:32:00	Eye Of A Hurricane
Greatest Hits	Queen	2016-08-05 12:36:00	Crazy Little Thing Called Love
B-Room	Dr. Dog	2016-08-05 12:39:00	Broken Heart
We All The Light	River Whyless	2016-08-05 12:42:00	All Day All Night
Signs Of Light	The Head And The Heart	2016-08-05 12:47:00	All We Ever Knew
So	Peter Gabriel	2016-08-05 12:51:00	In Your Eyes
The Hope Six Demolition Project	PJ Harvey	2016-08-05 12:56:00	The Wheel
Trouble	Ray Lamontagne	2016-08-05 13:00:00	Trouble
Introducing Karl Blau	Karl Blau	2016-08-05 13:04:00	To Love Somebody
The Getaway	Red Hot Chili Peppers	2016-08-05 13:09:00	Dark Necessities
Fascination	The Human League	2016-08-05 13:14:00	Feeling Fascination
March	Michael Penn	2016-08-05 13:18:00	This And That
Are You Serious	Andrew Bird	2016-08-05 13:21:00	Capsized
High Bias	Purling Hiss	2016-08-05 13:26:00	Fever
Chicago Transit Authority	Chicago Transit Authority	2016-08-05 13:30:00	I'm A Man
Why Are You Ok	Band Of Horses	2016-08-05 13:37:00	Casual Party
The Legend of Tarzan: Original Motion Picture Soundtrack	Hozier	2016-08-05 13:42:00	Better Love
Children Running Through	Patty Griffin	2016-08-05 13:45:00	No Bad News
Spirit	Amos Lee	2016-08-05 13:50:00	Vaporize
The Royal Scam	Steely Dan	2016-08-05 13:53:00	The Royal Scam
American Band	Drive-By Truckers	2016-08-05 15:58:00	What It Means
Paging Mr. Proust	The Jayhawks	2016-08-05 16:05:00	Quiet Corners and Empty Spaces
Heart Like A Levee	Hiss Golden Messenger	2016-08-05 16:10:00	Biloxi
Best Of U2 - 1980-1990	U2	2016-08-05 16:12:00	Sweetest Thing
Geoffrey Morgan	UB40	2016-08-05 16:15:00	If It Happens Again
Little Seeds	Shovels & Rope	2016-08-05 16:21:00	I Know
Shinin' On	Grand Funk Railroad	2016-08-05 16:24:00	Shinin' On
Hi Honey	Low Cut Connie	2016-08-05 16:30:00	Back In School
Sonderlust	Kishi Bashi	2016-08-05 16:33:00	Say Yeah
Madness	Madness	2016-08-05 16:37:00	Our House
Sea of Noise	St. Paul & The Broken Bones	2016-08-05 16:41:00	All I Ever Wonder
Uprhythm, Downbeat	The Members	2016-08-05 16:44:00	Working Girl
Love (e.p.)	The Lion's Paw	2016-08-05 16:48:00	Love
Emotions and Math	Margaret Glaspy	2016-08-05 16:54:00	You & I
Kite	Kirsty MacColl	2016-08-05 16:56:00	You And Me Baby
Cd Of Jb#2	James Brown	2016-08-05 16:59:00	Cold Sweat
Var-soulful Grooves	Hugh Masakela	2016-08-05 17:07:00	Grazing In The Grass
Those Southern Knights	The Crusaders	2016-08-05 17:12:00	Keep That Same Old Feeling
Friends & Strangers	Ronnie Laws	2016-08-05 17:18:00	Friends & Strangers
The Mountain Will Fall	DJ Shadow	2016-08-05 17:28:00	The Sideshow
2001	Dr. Dre featuring Snoop Dogg	2016-08-05 17:32:00	Still D.R.E.
New Amerykah Part One (4th World War)	Erykah Badu	2016-08-05 17:36:00	Honey
Juslisen	Musiq	2016-08-05 17:41:00	Religious
Nite-Funk (e.p.)	Nite-Funk	2016-08-05 17:45:00	Let Me Be Me
M.F.S.B.	M. F. S. B.	2016-08-05 17:51:00	T. S. O. P. (The Sound Of Philadelphia)
I Feel For You	Chaka Khan	2016-08-05 17:54:00	I Feel For You
Mental Floss For The Globe	Urban Dance Squad	2016-08-05 18:00:00	Deeper Shade Of Soul
It Takes A Nation Of Millions To Hold Us Back	Public Enemy	2016-08-05 18:04:00	Don't Believe The Hype
Voodoo	D'Angelo	2016-08-05 18:10:00	Chicken Grease
Organix	The Roots	2016-08-05 18:15:00	Good Music
Black Terry Cat	Xenia Rubinos	2016-08-05 18:19:00	Lonely Lover
Star Time	James Brown	2016-08-05 18:23:00	Get Up Get Into It And Get Involved
Soundtrack To Jackie Brown	Bobby Womack	2016-08-05 18:32:00	Across 110th Street
Cut The Cake	Average White Band	2016-08-05 18:35:00	Cut The Cake
Part 3	KC & The Sunshine Band	2016-08-05 18:40:00	I'm Your Boogie Man
Spirit Of The Boogie	Kool & The Gang	2016-08-05 18:44:00	Spirit Of The Boogie
Dreams Worth More Than Money	Meek Mill	2016-08-05 18:50:00	All Eyes On You
Street Life	The Crusaders	2016-08-05 18:53:00	Street Life
Stranger Things Soundtrack	S U R V I V E	2016-08-05 19:01:00	Monster Theme
Rockin Back Inside My Heart	King Dude (Julee Cruise Cover)	2016-08-05 19:10:00	Rockin Back Inside My Heart
GAUFRE	Waffles	2016-08-05 19:14:00	GAUFRE
Tilted	Nagamatzu	2016-08-05 19:16:00	Tilted
Guages	Alpha 606	2016-08-05 19:17:00	Guages
Mantra	Philip & Rodrigo	2016-08-05 19:22:00	Mantra
Post Soviet Fun (Demo Mix)	Sirens of Lesbos	2016-08-05 19:25:00	Post Soviet Fun (Demo Mix)
Jungle People (Lee Douglas Edit)	Soul Dynamics	2016-08-05 19:29:00	Jungle People (Lee Douglas Edit)
Vex	Roe Deers	2016-08-05 19:36:00	Vex
Sans Scrupules	Rogue Mecanique	2016-08-05 19:42:00	Sans Scrupules
Movements	DaWad	2016-08-05 19:44:00	Movements
A Shot In The Light	Moscoman	2016-08-05 19:48:00	A Shot In The Light
Don't Want To Watch You Read (Red Axes Remix)	Marc Houle	2016-08-05 19:52:00	Don't Want To Watch You Read (Red Axes Remix)
No Resistance	With You	2016-08-05 19:59:00	No Resistance
Tsoma (Midland Remix)	The Green Door Allstars	2016-08-05 20:03:00	Tsoma (Midland Remix)
A.F.K.	Lost Scripts (John Talabot & Pional)	2016-08-05 20:06:00	A.F.K.
Rantou	Jonathan Kaspar	2016-08-05 20:09:00	Rantou
One on One(ft. Fink)	&ME	2016-08-05 20:15:00	One on One (ft. Fink)
In The Last Moment (Robag Wruhme's Ponk Pramen NB Remix)	Audiofly	2016-08-05 20:18:00	In The Last Moment (Robag Wruhme's Ponk Pramen NB Remix)
Tearing Me Up (Tale Of Us Remix)	Bob Moses	2016-08-05 20:22:00	Tearing Me Up (Tale Of Us Remix)
Piece for Happy People	Voisky	2016-08-05 20:27:00	Piece for Happy People
Chorus	KiNK	2016-08-05 20:32:00	Chorus
Acid Train (Bug Edits)	Crate Bug	2016-08-05 20:36:00	Acid Train (Bug Edits)
Stew	O.D.D.	2016-08-05 20:39:00	Stew
Super Boo	Brian Kessler	2016-08-05 20:43:00	Super Boo
We Come To Rock	Paranoid London	2016-08-05 20:47:00	We Come To Rock
Call Me	ITAL	2016-08-05 20:50:00	Call Me
Indaba ka Bani Besibenuza	Citizen Boy	2016-08-05 20:54:00	Indaba ka Bani Besibenuza
Shoelaces (Dub)	Josh Wink	2016-08-05 20:57:00	Shoelaces (Dub)
Urban Hymns	The Verve	2016-08-05 21:00:00	Bittersweet Symphony
A Rush of Blood to the Head	Coldplay	2016-08-05 21:06:00	Clocks
Doolittle	The Pixies	2016-08-05 21:11:00	Wave Of Mutilation
Dolls of Highland	Kyle Craft	2016-08-05 21:13:00	Eye Of A Hurricane
A Sailor?s Guide To Earth	Sturgill Simpson	2016-08-05 21:21:00	In Bloom
Six Feet Under - Everything Ends (soundtrack)	Sia	2016-08-05 21:24:00	Breathe Me
Give It Back To You	The Record Company	2016-08-05 21:29:00	Off The Ground
Full Moon Fever	Tom Petty	2016-08-05 21:33:00	Runnin' Down A Dream
The Marcus King Band	The Marcus King Band	2016-08-05 21:37:00	Ain't Nothing Wrong With That
K 2.0	Kula Shaker	2016-08-05 21:43:00	Let Love B (With U)
Contra	Vampire Weekend	2016-08-05 21:47:00	Giving Up The Gun
Lost Keys	Ben Arnold	2016-08-05 21:53:00	Nobody Hurtin' Like Me
Do You Love Me (Now That I Can Dance)	The Contours	2016-08-05 21:57:00	Do You Love Me?
Side Pony	Lake Street Dive	2016-08-05 22:00:00	Call Off Your Dogs
The Singular Adventures Of The Style Council	The Style Council	2016-08-05 22:04:00	A Solid Bond In Your Heart
Nathaniel Rateliff & The Night Sweats	Nathaniel Rateliff & The Night Sweats	2016-08-05 22:06:00	I Need Never Get Old
Nathaniel Rateliff & The Night Sweats	Nathaniel Rateliff & The Night Sweats	2016-08-05 22:07:00	I Need Never Get Old
Why Are You Ok	Band Of Horses	2016-08-05 22:13:00	Casual Party
Layla And Other Assorted Love Songs	Derek & The Dominos	2016-08-05 22:17:00	Layla
Teens Of Denial	Car Seat Headrest	2016-08-05 22:24:00	Vincent
Teens Of Denial	Car Seat Headrest	2016-08-05 22:24:00	Vincent
Trouble Will Find Me	The National	2016-08-05 22:28:00	Don't Swallow the Cap
The Ghosts Of Highway 20	Lucinda Williams	2016-08-05 22:32:00	Dust
Away	Okkervil River	2016-08-05 22:38:00	The Industry
Lungs	Florence And The Machine	2016-08-05 22:42:00	Dog Days Are Over
Love & Hate	Michael Kiwanuka	2016-08-05 22:46:00	One More Night
Act One	Marian Hill	2016-08-05 22:51:00	I Want You
So Tonight That I Might See	Mazzy Star	2016-08-05 22:55:00	Fade Into You
Only In Dreams	Dum Dum Girls	2016-08-05 23:01:00	Always Looking
Cosmetic	Nots	2016-08-05 23:03:00	Inherently Low
Accidentally	Pro Teens	2016-08-05 23:08:00	Feather Boy
Another One	Mac DeMarco	2016-08-05 23:11:00	No Other Heart
City Sun Eater In The River Of Light	Woods	2016-08-05 23:14:00	Sun City Creeps
Colleen Green EP	Colleen Green	2016-08-05 23:21:00	Between The Lines
Brothers And Sisters Of The Eternal Son	Damien Jurado	2016-08-05 23:24:00	Silver Timothy
Leave Me Alone	Hinds	2016-08-05 23:27:00	Bamboo
White Reaper Does It Again	White Reaper	2016-08-05 23:31:00	Pills
Private Energy	Helado Negro	2016-08-05 23:35:00	Runaround
Emperor Tomato Ketchup	Stereolab	2016-08-05 23:39:00	Metronomic Underground
Every Now & Then	Jagwar Ma	2016-08-05 23:46:00	O B 1
High Bias	Purling Hiss	2016-08-05 23:51:00	Fever
Surfer Rosa	Pixies	2016-08-05 23:54:00	Break My Body
Sunbathing Animal	Parquet Courts	2016-08-05 23:56:00	Dear Ramona
Ivy Tripp	Waxahatchee	2016-08-05 23:59:00	Under A Rock
