album	artist	time	track
Introducing Karl Blau	Karl Blau	2016-08-17 05:13:00	To Love Somebody
Magic Fire	The Stray Birds	2016-08-17 05:16:00	Shining In The Distance
Tumbleweed Connection	Elton John	2016-08-17 05:20:00	Country Comfort
Nothing Is Wrong	Dawes	2016-08-17 05:25:00	Little Bit of Everything
I?m Alone, No You?re Not	Joseph	2016-08-17 05:31:00	White Flag
Heart Like A Levee	Hiss Golden Messenger	2016-08-17 05:34:00	Biloxi
Steady On	Shawn Colvin	2016-08-17 05:37:00	Shotgun Down The Avalanche
Feats Don't Fail Me Now	Little Feat	2016-08-17 05:42:00	Skin It Back
Murmur	R.E.M.	2016-08-17 05:46:00	Catapult
Born To Run	Bruce Springsteen	2016-08-17 05:50:00	Thunder Road
In Step	Stevie Ray Vaughan	2016-08-17 05:55:00	Crossfire
Plaza	Quilt	2016-08-17 05:59:00	Roller
A Moon Shaped Pool	Radiohead	2016-08-17 06:04:00	Decks Dark
Nite-Funk (e.p.)	Nite-Funk	2016-08-17 06:11:00	Let Me Be Me
The Best Of Funkadelic 1976-1981	Funkadelic	2016-08-17 06:16:00	(Not Just) Knee Deep
We're All Gonna Die	Dawes	2016-08-17 06:24:00	When the Tequila Runs Out
Wincing The Night Away	The Shins	2016-08-17 06:29:00	Australia
Veckatimest	Grizzly Bear	2016-08-17 06:33:00	Two Weeks
Sunlit Youth	Local Natives	2016-08-17 06:37:00	Fountain of Youth
Sonderlust	Kishi Bashi	2016-08-17 06:43:00	Say Yeah
Vampire Weekend	Vampire Weekend	2016-08-17 06:48:00	Cape Cod Kwassa Kwassa
Signs Of Light	The Head And The Heart	2016-08-17 06:55:00	All We Ever Knew
Outlandos D'amour	The Police	2016-08-17 06:59:00	So Lonely
Human Performance	Parquet Courts	2016-08-17 07:04:00	Berlin Got Blurry
The Shelters	The Shelters	2016-08-17 07:09:00	Rebel Heart
Blind Faith	Blind Faith	2016-08-17 07:13:00	Well Alright
Tired of Tomorrow	Nothing	2016-08-17 07:20:00	Vertigo Flowers
Stuck On Nothing	Free Energy	2016-08-17 07:24:00	Bang Pop
You Gotta Sin To Get Saved	Maria McKee	2016-08-17 07:27:00	I'm Gonna Soothe You
Fever In Fever Out	Luscious Jackson	2016-08-17 07:32:00	Naked Eye
22, A Million	Bon Iver	2016-08-17 07:36:00	22 (OVER S??N)
My Woman	Angel Olsen	2016-08-17 07:42:00	Shut Up Kiss Me
Doolittle	The Pixies	2016-08-17 07:46:00	Wave Of Mutilation
Nathaniel Rateliff & The Night Sweats	Nathaniel Rateliff & The Night Sweats	2016-08-17 07:51:00	I Need Never Get Old
Let Me Get By	Tedeschi Trucks Band	2016-08-17 07:55:00	Don't Know What It Means
Second Coming	The Stone Roses	2016-08-17 08:01:00	Ten Storey Love Song
Teens Of Denial	Car Seat Headrest	2016-08-17 08:05:00	Vincent
Holding All the Roses	Blackberry Smoke	2016-08-17 08:11:00	Too High
The Deep End - Volume 1	Gov't Mule	2016-08-17 08:15:00	Soulshine
We're All Gonna Die	Dawes	2016-08-17 08:25:00	When the Tequila Runs Out
Sound & Color	Alabama Shakes	2016-08-17 08:29:00	Don't Wanna Fight
Blackstar	David Bowie	2016-08-17 08:33:00	I Can't Give Everything Away
Day Breaks	Norah Jones	2016-08-17 08:39:00	Carry On
The Marcus King Band	The Marcus King Band	2016-08-17 08:44:00	Ain't Nothing Wrong With That
Give It Back To You	The Record Company	2016-08-17 08:48:00	Rita Mae Young
Var - Blue Note Revisited	Bobby Hutcherson	2016-08-17 08:55:00	La Malanga
3 Feet High & Rising	De La Soul	2016-08-17 09:02:00	Say No Go
Coloring Book	Chance The Rapper (ft.Jermih and Francis & The Lights)	2016-08-17 09:06:00	Summer Friends
Real	Lydia Loveless	2016-08-17 09:13:00	Longer
Sing-A-Longs And Lullabies for The Film Curious George	Jack Johnson	2016-08-17 09:17:00	Upside Down
The Circle Game	Tom Rush	2016-08-17 09:20:00	No Regrets
Dolls of Highland	Kyle Craft	2016-08-17 09:25:00	Eye Of A Hurricane
Stranger To Stranger	Paul Simon	2016-08-17 09:29:00	Wristband
Khronos	Maktub	2016-08-17 09:32:00	You Can't Hide
Side Pony	Lake Street Dive	2016-08-17 09:37:00	I Don't Care About You
Tapestry	Carole King	2016-08-17 09:40:00	Where You Lead
Pleased To Meet Me	The Replacements	2016-08-17 09:44:00	Can't Hardly Wait
"""Ghostbusters"" Soundtrack"	Elle King	2016-08-17 09:47:00	Good Girls
Home Again	Michael Kiwanuka	2016-08-17 09:51:00	Tell Me a Tale
Robert Ellis	Robert Ellis	2016-08-17 09:55:00	California
When The Eagle Flies	Traffic	2016-08-17 09:59:00	Walking In The Wind
Costello Music	The Fratellis	2016-08-17 10:06:00	Whistle For The Choir
Stars And Satellites	Trampled By Turtles	2016-08-17 10:09:00	Keys To Paradise
Hotel California	The Eagles	2016-08-17 10:13:00	New Kid In Town
Till The Sun Turns Black	Ray Lamontagne	2016-08-17 10:18:00	Three More Days
Limited Edition	Lizanne Knott	2016-08-17 10:21:00	Jesus Or Elvis
Lovegod	Soup Dragons	2016-08-17 10:25:00	I'm Free
Citizen Cope	Citizen Cope	2016-08-17 10:29:00	Contact
The Harder They Come	Jimmy Cliff	2016-08-17 10:33:00	The Harder They Come
AM	Arctic Monkeys	2016-08-17 10:36:00	One For The Road
Light Upon The Lake	Whitney	2016-08-17 10:41:00	No Matter Where We Go
Wind On The Water	Crosby & Nash	2016-08-17 10:44:00	Wind On The Water
Love (e.p.)	The Lion's Paw	2016-08-17 10:49:00	Love
Schmilco	Wilco	2016-08-17 10:55:00	If I Ever Was a Child
A Moon Shaped Pool	Radiohead	2016-08-17 10:58:00	Burn The Witch
Midnight Stroll	Robert Cray	2016-08-17 11:02:00	The Forecast (Calls For Pain)
New Clear Days	The Vapors	2016-08-17 11:05:00	Turning Japanese
Tightrope Walker	Rachael Yamagata	2016-08-17 11:11:00	Over
A Sailor?s Guide To Earth	Sturgill Simpson	2016-08-17 11:14:00	In Bloom
Through The Past Darkly	The Rolling Stones	2016-08-17 11:18:00	She's A Rainbow
single	Ben Kessler	2016-08-17 11:25:00	Ocean
21	Adele	2016-08-17 11:30:00	Set Fire to the Rain
Colvin & Earle	Colvin & Earle	2016-08-17 11:34:00	You're Right (I'm Wrong)
Across A Crowded Room	Richard Thompson	2016-08-17 11:38:00	When The Spell Is Broken
Spirit	Amos Lee	2016-08-17 11:43:00	Vaporize
The Dream Academy	The Dream Academy	2016-08-17 11:47:00	Life In A Northern Town
Why Are You Ok	Band Of Horses	2016-08-17 11:51:00	In A Drawer
Brain Salad Surgery	Emerson Lake & Palmer	2016-08-17 11:55:00	Karn Evil 9: 1st Impression - Part 2
Automatic For The People	R.E.M.	2016-08-17 12:00:00	Try Not To Breathe
Rides Again	James Gang	2016-08-17 12:04:00	The Bomber
Heart Like A Levee	Hiss Golden Messenger	2016-08-17 12:10:00	Biloxi
The Lone Bellow	The Lone Bellow	2016-08-17 12:14:00	You Never Need Nobody
Ways Not To Lose	The Wood Brothers	2016-08-17 12:19:00	One More Day
The Ferryman	The Hoolighans	2016-08-17 12:22:00	The Ferryman
Magic Fire	The Stray Birds	2016-08-17 12:29:00	Sabrina
Birds Say	Darlingside	2016-08-17 12:33:00	White Horses
Live at the World Cafe, Volume 40	Anderson East	2016-08-17 12:37:00	Satisfy Me
By The Light Of The Moon	Los Lobos	2016-08-17 12:42:00	Set Me Free (rosa Lee)
Where There's Smoke There's Fire	Buckwheat Zydeco	2016-08-17 12:46:00	Beast Of Burden
We All The Light	River Whyless	2016-08-17 12:49:00	All Day All Night
single	Barns Courtney	2016-08-17 12:54:00	Fire
Eyes Open	Snow Patrol	2016-08-17 12:57:00	Shut Your Eyes
O Brother Where Art Thou (soundtrack)	Soggy Bottom Boys	2016-08-17 13:01:00	I Am A Man Of Constant Sorrow
Nathaniel Rateliff & The Night Sweats	Nathaniel Rateliff & The Night Sweats	2016-08-17 13:04:00	I Need Never Get Old
We're All Gonna Die	Dawes	2016-08-17 13:10:00	When the Tequila Runs Out
All Your Favorite Bands	Dawes	2016-08-17 13:15:00	Things Happen
Nothing Is Wrong	Dawes	2016-08-17 13:19:00	Time Spent In Los Angeles
Feel Young	NeedlePoints	2016-08-17 13:24:00	Baby
Wall Of Voodoo (e.p.)	Wall Of Voodoo	2016-08-17 13:27:00	Ring of Fire
Neptune City	Nicole Atkins	2016-08-17 13:31:00	The Way It Is
The Impossible Bird	Nick Lowe	2016-08-17 13:34:00	Soulful Wind
Black Top Road EP	David Wilson	2016-08-17 13:38:00	Simple Mind (The Student Loan Song)
Speaking In Tongues	Talking Heads	2016-08-17 13:41:00	This Must Be The Place (Naive Melody)
K 2.0	Kula Shaker	2016-08-17 13:47:00	Let Love B (With U)
Building The Perfect Beast	Don Henley	2016-08-17 13:51:00	The Boys Of Summer
Replicas	Gary Numan & Tubeway Army	2016-08-17 13:56:00	Down In The Park
22 Knots	Ethan Burns	2016-08-17 15:58:00	22 Knots
Is This It	The Strokes	2016-08-17 16:01:00	Last Nite
Teens Of Denial	Car Seat Headrest	2016-08-17 16:06:00	Vincent
Little Seeds	Shovels & Rope	2016-08-17 16:13:00	I Know
Blonde On Blonde	Bob Dylan	2016-08-17 16:16:00	Leopard-Skin Pill-Box Hat
Schmilco	Wilco	2016-08-17 16:20:00	If I Ever Was a Child
Schmilco	Wilco	2016-08-17 16:20:00	If I Ever Was a Child
Come Around Sundown	Kings Of Leon	2016-08-17 16:23:00	Back Down South
Coloring Book	Chance The Rapper (ft.Jermih and Francis & The Lights)	2016-08-17 16:29:00	Summer Friends
The Clarence Greenwood Recordings	Citizen Cope	2016-08-17 16:34:00	Son's Gonna Rise
Nite-Funk (e.p.)	Nite-Funk	2016-08-17 16:39:00	Let Me Be Me
Nightmares... And Other Tales From The Vinyl Jungle	The J. Geils Band	2016-08-17 16:43:00	Musta Got Lost
Sea of Noise	St. Paul & The Broken Bones	2016-08-17 16:46:00	All I Ever Wonder
Introducing Karl Blau	Karl Blau	2016-08-17 16:51:00	Fallin' Rain
Howlin' Wind	Graham Parker	2016-08-17 17:01:00	Soul Shoes
Tropical Brainstorm	Kirsty MacColl	2016-08-17 17:04:00	In These Shoes?
Break Up The Concrete	The Pretenders	2016-08-17 17:07:00	Boots Of Chinese Plastic
My Aim Is True	Elvis Costello	2016-08-17 17:10:00	(Angels Want To Wear My) Red Shoes
Boots	Nancy Sinatra	2016-08-17 17:12:00	These Boots Are Made For Walkin'
We're All Gonna Die	Dawes	2016-08-17 17:17:00	When the Tequila Runs Out
Everywhere At Once	The Plimsouls	2016-08-17 17:21:00	A Million Miles Away
A Sailor?s Guide To Earth	Sturgill Simpson	2016-08-17 17:25:00	Brace For Impact
We All The Light	River Whyless	2016-08-17 17:30:00	All Day All Night
Ambrosia	Ambrosia	2016-08-17 17:34:00	Nice, Nice, Very Nice
The Getaway	Red Hot Chili Peppers	2016-08-17 17:41:00	Dark Necessities
Middle Cyclone	Neko Case	2016-08-17 17:46:00	This Tornado Loves You
Spirit	Amos Lee	2016-08-17 17:49:00	Vaporize
Spirit	Amos Lee	2016-08-17 17:49:00	Vaporize
Away	Okkervil River	2016-08-17 17:54:00	The Industry
Little Neon Limelight	Houndmouth	2016-08-17 17:59:00	Sedona
Signs Of Light	The Head And The Heart	2016-08-17 18:03:00	All We Ever Knew
Distant Light	The Hollies	2016-08-17 18:09:00	Long Cool Woman (In a Black Dress)
Stage Fright	The Band	2016-08-17 18:12:00	Stage Fright
All Things Must Pass	George Harrison	2016-08-17 18:16:00	If Not For You
Radios Appear	Radio Birdman	2016-08-17 18:20:00	Aloha Steve And Danno
Lust For Life	Iggy Pop	2016-08-17 18:24:00	Lust For Life
American Band	Drive-By Truckers	2016-08-17 18:30:00	What It Means
Laid Back	Gregg Allman	2016-08-17 18:36:00	Midnight Rider
Heart Like A Levee	Hiss Golden Messenger	2016-08-17 18:40:00	Biloxi
Heart Like A Levee	Hiss Golden Messenger	2016-08-17 18:40:00	Biloxi
Special Beat Service	The English Beat	2016-08-17 18:43:00	I Confess
Nathaniel Rateliff & The Night Sweats	Nathaniel Rateliff & The Night Sweats	2016-08-17 18:47:00	SOB
I?m Alone, No You?re Not	Joseph	2016-08-17 18:53:00	White Flag
Sunlit Youth	Local Natives	2016-08-17 18:56:00	Fountain of Youth
Haunted By The Ghost Of A Chance	John Flynn	2016-08-17 19:03:00	Road Kill Cafe
Through The Woods	The Okee Dokee Brothers	2016-08-17 19:57:00	Out Of Tune
Forever Blue	Chris Isaak	2016-08-17 20:00:00	Baby Did A Bad Bad Thing
Morrison Hotel	The Doors	2016-08-17 20:03:00	Roadhouse Blues
The Marcus King Band	The Marcus King Band	2016-08-17 20:07:00	Ain't Nothing Wrong With That
Wow (Single)	Beck	2016-08-17 20:12:00	Wow
Songs In The Key of Life	Stevie Wonder	2016-08-17 20:16:00	As
Nashville Demos	Oliver John-Rodgers	2016-08-17 20:24:00	Lips on Fire
Into The Wild (soundtrack)	Eddie Vedder	2016-08-17 20:29:00	Hard Sun
Back And Fourth	Pete Yorn	2016-08-17 20:33:00	Last Summer
Side Pony	Lake Street Dive	2016-08-17 20:38:00	Close to Me
Lucinda Williams	Lucinda Williams	2016-08-17 20:42:00	Changed The Locks
Magic Fire	The Stray Birds	2016-08-17 20:46:00	Shining In The Distance
Human Performance	Parquet Courts	2016-08-17 20:52:00	Berlin Got Blurry
How Will The Wolf Survive?	Los Lobos	2016-08-17 20:55:00	Will The Wolf Survive?
Back to Black	Amy Winehouse	2016-08-17 20:59:00	Love Is A Losing Game
Rock N Roll	Ryan Adams	2016-08-17 21:01:00	Burning Photographs
Real	Lydia Loveless	2016-08-17 21:05:00	Longer
22, A Million	Bon Iver	2016-08-17 21:13:00	22 (OVER S??N)
The Reminder	Feist	2016-08-17 21:16:00	1234
Give It Back To You	The Record Company	2016-08-17 21:19:00	Rita Mae Young
Lions	The Black Crowes	2016-08-17 21:23:00	Soul Singing
People Gonna Talk	James Hunter	2016-08-17 21:27:00	People Gonna Talk
Dolls of Highland	Kyle Craft	2016-08-17 21:30:00	Eye Of A Hurricane
Nite-Funk (e.p.)	Nite-Funk	2016-08-17 21:36:00	Let Me Be Me
St. Elsewhere	Gnarls Barkley	2016-08-17 21:41:00	Crazy
Ghostwriter	Garland Jeffreys	2016-08-17 21:44:00	Wild In The Streets
Ghostwriter	Garland Jeffreys	2016-08-17 21:44:00	Wild In The Streets
Feel Young	NeedlePoints	2016-08-17 21:47:00	Baby
Why Are You Ok	Band Of Horses	2016-08-17 21:51:00	In A Drawer
Magnolia (soundtrack)	Aimee Mann	2016-08-17 21:55:00	Save Me
Little Seeds	Shovels & Rope	2016-08-17 22:56:00	I Know
