album	artist	time	track
Mockingbird Time	The Jayhawks	2016-09-18 11:49:00	She Walks In So Many Ways
I?m Alone, No You?re Not	Joseph	2016-09-18 11:53:00	White Flag
Deja Vu	Crosby Stills & Nash	2016-09-18 11:56:00	Our House
Broken Boy Soldiers	The Raconteurs	2016-09-18 11:59:00	Steady As She Goes
The Pink Opaque	Cocteau Twins	2016-09-18 12:04:00	Pearly-dewdrops' Drops
My Woman	Angel Olsen	2016-09-18 12:08:00	Shut Up Kiss Me
We're All Gonna Die	Dawes	2016-09-18 12:15:00	When the Tequila Runs Out
Ziggy Stardust	David Bowie	2016-09-18 12:19:00	Moonage Daydream
Coloring Book	Chance The Rapper	2016-09-18 12:24:00	Blessings
Day Breaks	Norah Jones	2016-09-18 12:29:00	Carry On
Murmur	R.E.M.	2016-09-18 12:32:00	Catapult
Birds Say	Darlingside	2016-09-18 12:35:00	Go Back
Return To Love	LVL UP	2016-09-18 12:40:00	Pain
Wincing The Night Away	The Shins	2016-09-18 12:44:00	Phantom Limb
Foil Deer	Speedy Ortiz	2016-09-18 12:48:00	The Graduates
Nothing More To Say	The Frightnrs	2016-09-18 12:53:00	Nothing More To Say
Rocksteady With Dandy	Dandy Livingstone	2016-09-18 12:57:00	Rudy, A Message to You
The Waterfall	My Morning Jacket	2016-09-18 13:00:00	Compound Fracture
Spirit	Amos Lee	2016-09-18 13:03:00	Running Out Of Time
57th & 9th	Sting	2016-09-18 13:08:00	I Can't Stop Thinking About You
Stoneage Romeos	Hoodoo Gurus	2016-09-18 13:12:00	I Want You Back
The Essential Elvis Presley	Elvis Presley	2016-09-18 13:15:00	Burning Love
Coming Home	Leon Bridges	2016-09-18 13:18:00	Better Man
Why Are You Ok	Band Of Horses	2016-09-18 13:22:00	In A Drawer
Running On Empty	Jackson Browne	2016-09-18 13:26:00	The Load Out / Stay
Invincible Summer	k. d. lang	2016-09-18 13:34:00	Summerfling
Blonde	Frank Ocean	2016-09-18 13:39:00	Pink + White
Muchacho	Phosphorescent	2016-09-18 13:42:00	Song for Zula
Nathaniel Rateliff & The Night Sweats	Nathaniel Rateliff & The Night Sweats	2016-09-18 13:50:00	I Need Never Get Old
Security	Peter Gabriel	2016-09-18 13:54:00	Shock The Monkey
Highway 61 Revisited	Bob Dylan	2016-09-18 14:00:00	Ballad Of A Thin Man
Dolls of Highland	Kyle Craft	2016-09-18 14:06:00	Eye Of A Hurricane
ALONE	The Pretenders	2016-09-18 14:13:00	Holy Commotion
Life On The Line	Eddie & The Hot Rods	2016-09-18 14:17:00	Do Anything You Wanna Do
Nevermind	Nirvana	2016-09-18 14:21:00	Smells Like Teen Spirit
Away	Okkervil River	2016-09-18 14:27:00	The Industry
Something Else	The Kinks	2016-09-18 14:31:00	Waterloo Sunset
Nick Of Time	Bonnie Raitt	2016-09-18 14:34:00	Love Letter
Real	Lydia Loveless	2016-09-18 14:38:00	Longer
Teens Of Denial	Car Seat Headrest	2016-09-18 14:44:00	Drunk Drivers/Killer Whales
The Queen Is Dead	The Smiths	2016-09-18 14:49:00	The Boy With The Thorn In His Side
K 2.0	Kula Shaker	2016-09-18 14:54:00	Let Love B (With U)
The Angry Young Them	Them	2016-09-18 14:57:00	Gloria
Transparent Things	Fujiya & Miyagi	2016-09-18 16:58:00	Cassettesingle
Verde	Badi Assad	2016-09-18 17:59:00	Asa Branca
Bryter Layter	Nick Drake	2016-09-18 20:01:00	One of these Things First
No More Sad Refrains: The Anthology	Fairport Convention	2016-09-18 20:05:00	Ballad of Easy Rider
Delta Momma Blues	Townes Van Zandt	2016-09-18 20:10:00	Come Tomorrow
Aereo Plain	John Hartford	2016-09-18 20:14:00	First Girl I Loved
Time (The Revelator)	Gillian Welch	2016-09-18 20:18:00	My First Lover
Sailor	Steve Miller Band	2016-09-18 20:22:00	Quicksilver Girl
Not Built To Last	Jordie Lane	2016-09-18 20:57:00	Think I Always Thought
Mock Tudor	Richard Thompson	2016-09-18 21:01:00	Sights and Sounds of London Town
Tractor Beam	Richie Stearns and Rosie Newton	2016-09-18 21:06:00	Say Darling Say
Chantoozies	The Poozies	2016-09-18 21:11:00	Another Train
Have You Seen Our New Fort	Hezekiah Jones	2016-09-18 21:15:00	Traffic To The Sea
There Will Be Nights When I'm Lonely	Possessed By Paul James	2016-09-18 21:22:00	Sweet But Bitter Life
A Day For The Hunter, A Day For The Prey	Leyla McCalla	2016-09-18 21:26:00	Manman
Sucker	Harlan T. Bobo	2016-09-18 21:29:00	Mlle. Chatte
Songs	Regina Spektor	2016-09-18 21:31:00	Ne Me Quitte Pas
Tour De Filli	West Philadelphia Orchestra	2016-09-18 21:41:00	Flying Solo
Introducing Hanggai	Hanggai	2016-09-18 21:44:00	My Banjo and I
Ste-Waves	Le Poules A Colin	2016-09-18 21:48:00	Breakfast at the Methe's
Twisted Laurel	The Red Clay Ramblers	2016-09-18 21:54:00	Twisted Laurel
Dave Van Ronk, Folksinger	Dave Van Ronk	2016-09-18 21:59:00	He Was A Friend Of Mine
In Colour	Jamie xx	2016-09-18 22:59:00	Obvs
Believer	Ganessa James	2016-09-18 23:03:00	It's Only Love
Believer	Ganessa James	2016-09-18 23:07:00	Springtime lullabye
Raw Voice	Wyrd Sisters	2016-09-18 23:09:00	Night of Her Insistence
Integration of the Awkward	Ma Muse	2016-09-18 23:13:00	Perfect as you are
Be Yourself Tonight	Eurythmics	2016-09-18 23:19:00	Sisters Are Doin' It For Themselves
We Are Family	Sister Sledge	2016-09-18 23:25:00	We Are Family
Of the Heart, of the Soul and of the Cross: The Utopian Experience	PM Dawn	2016-09-18 23:29:00	Set Adrift On Memory Bliss
The Patsy Cline Story	Patsy Cline	2016-09-18 23:54:00	Walkin' After Midnight
Naturally	J. J. Cale	2016-09-18 23:56:00	After Midnight
Reminiscence	Dante Bucci	2016-09-18 23:59:00	HangFunk
