album	artist	time	track
Nowhere Now	Waterstrider	2016-09-09 04:53:00	New Sun
Night Surfer	Chuck Prophet	2016-09-09 04:56:00	Tell Me Anything (Turn To Gold)
Coming Home	Leon Bridges	2016-09-09 05:00:00	Smooth Sailin'
Some Girls	The Rolling Stones	2016-09-09 05:03:00	Respectable
Wave	Patti Smith	2016-09-09 05:06:00	So You Want To Be A Rock And Roll Star
Give It Back To You	The Record Company	2016-09-09 05:10:00	Rita Mae Young
Nothing More To Say	The Frightnrs	2016-09-09 05:14:00	Nothing More To Say
You're The One	Paul Simon	2016-09-09 05:19:00	Old
Under The Pink	Tori Amos	2016-09-09 05:21:00	Pretty Good Year
Some Fantastic Place	Squeeze	2016-09-09 05:24:00	Some Fantastic Place
The Marshall Tucker Band	Marshall Tucker Band	2016-09-09 05:28:00	Can't You See
Real	Lydia Loveless	2016-09-09 05:34:00	Longer
Tuesday Night Music Club	Sheryl Crow	2016-09-09 05:38:00	Can't Cry Any More
Sister Sweetly	Big Head Todd & The Monsters	2016-09-09 05:42:00	Broken Hearted Savior
Lady Soul	Aretha Franklin	2016-09-09 05:46:00	Chain Of Fools
Alphabetical	Phoenix	2016-09-09 05:48:00	Everything Is Everything
ALONE	The Pretenders	2016-09-09 05:51:00	Holy Commotion
Why Are You Ok	Band Of Horses	2016-09-09 05:56:00	In A Drawer
The Felice Brothers	The Felice Brothers	2016-09-09 06:00:00	Frankie's Gun
Away	Okkervil River	2016-09-09 06:04:00	The Industry
Tightrope Walker	Rachael Yamagata	2016-09-09 06:12:00	Over
True Sadness	The Avett Brothers	2016-09-09 06:16:00	Ain't No Man
Heart Like A Levee	Hiss Golden Messenger	2016-09-09 06:23:00	Biloxi
Ocean Rain	Echo & The Bunnymen	2016-09-09 06:26:00	The Killing Moon
Side Pony	Lake Street Dive	2016-09-09 06:31:00	Close to Me
The Shelters	The Shelters	2016-09-09 06:36:00	Rebel Heart
Signs Of Light	The Head And The Heart	2016-09-09 06:43:00	All We Ever Knew
Signs Of Light	The Head And The Heart	2016-09-09 06:46:00	Library Magic
Rush In Slowly EP	Matt McAndrew	2016-09-09 06:52:00	Carried Away
A Flourish And A Spoil	The Districts	2016-09-09 06:55:00	4th and Roebling
The Ever Popular Tortured Artist Effect	Todd Rundgren	2016-09-09 07:01:00	Bang The Drum All Day
Dolls of Highland	Kyle Craft	2016-09-09 07:04:00	Eye Of A Hurricane
57th & 9th	Sting	2016-09-09 07:12:00	I Can't Stop Thinking About You
Let's Play Fats Domino	Fats Domino	2016-09-09 07:15:00	I'm Gonna Be A Wheel Someday
Gon' Boogaloo	C.W. Stoneking	2016-09-09 07:17:00	Get On The Floor
KIN	K. T. Tunstall	2016-09-09 07:25:00	Maybe It's a Good Thing
Phantom Blues	Taj Mahal	2016-09-09 07:29:00	Lovin' In My Baby's Eyes
19	Adele	2016-09-09 07:32:00	Cold Shoulder
K 2.0	Kula Shaker	2016-09-09 07:35:00	Let Love B (With U)
Sunlit Youth	Local Natives	2016-09-09 07:41:00	Villainy
Sunlit Youth	Local Natives	2016-09-09 07:45:00	Past Lives
Sea of Noise	St. Paul & The Broken Bones	2016-09-09 07:53:00	All I Ever Wonder
Otis Blue	Otis Redding	2016-09-09 07:56:00	Respect
Trojan Originals Box Set	The Skatalites	2016-09-09 07:58:00	The Guns Of Navarone
Be Yourself Tonight	Eurythmics	2016-09-09 08:01:00	There Must Be An Angel (playing With My Heart)
Day Breaks	Norah Jones	2016-09-09 08:06:00	Carry On
Jack White Acoustic Recordings 1998-2016	The White Stripes	2016-09-09 08:11:00	City Lights
Skeleton Tree	Nick Cave & The Bad Seeds	2016-09-09 08:17:00	Jesus Alone
I Had A Dream That You Were Mine	Hamilton Leithauser + Rostam	2016-09-09 08:26:00	A 1000 Times
Darkness On The Edge Of Town	Bruce Springsteen	2016-09-09 08:30:00	Badlands
Emotions and Math	Margaret Glaspy	2016-09-09 08:34:00	You & I
Here	Teenage Fanclub	2016-09-09 08:36:00	Thin Air
Schmilco	Wilco	2016-09-09 08:42:00	If I Ever Was a Child
Schmilco	Wilco	2016-09-09 08:45:00	Someone To Lose
Spirit	Amos Lee	2016-09-09 08:52:00	Vaporize
Bombs & Butterflies	Widespread Panic	2016-09-09 08:56:00	Hope In A Hopeless World
White Blood Cells	The White Stripes	2016-09-09 09:02:00	We're Going To Be Friends
Little Deuce Coupe	The Beach Boys	2016-09-09 09:04:00	Be True To Your School
Countdown To Ecstasy	Steely Dan	2016-09-09 09:06:00	My Old School
The Hustle	G. Love	2016-09-09 09:14:00	Back of the Bus
Magic Bus	The Who	2016-09-09 09:17:00	Magic Bus
Tim	The Replacements	2016-09-09 09:20:00	Kiss Me On The Bus
All About Chemistry	Semisonic	2016-09-09 09:24:00	Chemistry
We Brave Be Stings and All	Thao with the Get Down Stay Down	2016-09-09 09:29:00	Geography
After School Session	Chuck Berry	2016-09-09 09:31:00	School Days
The Wall	Pink Floyd	2016-09-09 09:34:00	Another Brick In The Wall (Part 2)
Harper Valley P.T.A.	Jeannie C. Riley	2016-09-09 09:40:00	Harper Valley P.T.A.
Love Loves To Love Lulu	Lulu	2016-09-09 09:43:00	To Sir With Love
Seconds Of Pleasure	Rockpile	2016-09-09 09:46:00	Teacher, Teacher
Rock & Roll High School (soundtrack)	The Ramones	2016-09-09 09:48:00	Rock And Roll High School
1984	Van Halen	2016-09-09 09:52:00	Hot For Teacher
Birth, School, Work, Death	The Godfathers	2016-09-09 09:57:00	Birth, School, Work, Death
No Other Love	Chuck Prophet	2016-09-09 10:02:00	Summertime Thing
Oh Happy Day (Compilation)	Robert Randolph	2016-09-09 10:07:00	Higher Ground
Cautionary Tale	Dylan LeBlanc	2016-09-09 10:12:00	Cautionary Tale
Talking Book	Stevie Wonder	2016-09-09 10:15:00	Superstition
Shack-Man	Medeski Martin & Wood	2016-09-09 10:20:00	Think
Live at the World Cafe, Volume 40	Josh Ritter	2016-09-09 10:25:00	Getting Ready To Get Down
Bloodletting	Concrete Blonde	2016-09-09 10:27:00	Joey
Magic	Bruce Springsteen	2016-09-09 10:32:00	Girls In Their Summer Clothes
Hums Of The Lovin' Spoonful	The Lovin' Spoonful	2016-09-09 10:36:00	Summer In The City
I Robot	The Alan Parsons Project	2016-09-09 10:38:00	I Wouldn't Want To Be Like You
Walls	Kings Of Leon	2016-09-09 10:43:00	Waste A Moment
Because Of The Times	Kings Of Leon	2016-09-09 10:46:00	On Call
Nathaniel Rateliff & The Night Sweats	Nathaniel Rateliff & The Night Sweats	2016-09-09 10:50:00	SOB
2	Mudcrutch	2016-09-09 10:56:00	Dreams of Flying
Some Nights	fun.	2016-09-09 11:00:00	We Are Young
Nashville Demos	Oliver John-Rodgers	2016-09-09 11:04:00	Lips on Fire
Love & Hate	Michael Kiwanuka	2016-09-09 11:10:00	Black Man In A White World
About Time	Steve Winwood	2016-09-09 11:14:00	Different Light
Little Seeds	Shovels & Rope	2016-09-09 11:19:00	I Know
Franz Ferdinand	Franz Ferdinand	2016-09-09 11:22:00	Take Me Out
PL Artists Salute Bruce Springsteen	American Babies	2016-09-09 11:28:00	Backstreets
Born To Run	Bruce Springsteen	2016-09-09 11:33:00	Born To Run
Wrecking Ball	Bruce Springsteen	2016-09-09 11:37:00	We Take Care Of Our Own
A Moon Shaped Pool	Radiohead	2016-09-09 11:43:00	Decks Dark
Shake Your Money Maker	The Black Crowes	2016-09-09 11:47:00	Jealous Again
Blinking Lights And Other Revelations	eels	2016-09-09 11:52:00	Trouble With Dreams
Blinking Lights And Other Revelations	eels	2016-09-09 11:52:00	Trouble With Dreams
single	Barns Courtney	2016-09-09 11:56:00	Fire
Red Earth & Pouring Rain	Bear's Den	2016-09-09 12:51:00	Red Earth & Pouring Rain
How Do You Do	Mayer Hawthorne	2016-09-09 12:55:00	The Walk
We All The Light	River Whyless	2016-09-09 13:00:00	All Day All Night
Fantasies	Metric	2016-09-09 13:03:00	Gimme Sympathy
Human Performance	Parquet Courts	2016-09-09 13:07:00	Berlin Got Blurry
Rush In Slowly EP	Matt McAndrew	2016-09-09 13:10:00	Carried Away
The Marcus King Band	The Marcus King Band	2016-09-09 13:14:00	Ain't Nothing Wrong With That
Showroom Of Compassion	Cake	2016-09-09 13:18:00	Sick Of You
The Kink Kronikles	The Kinks	2016-09-09 13:21:00	She's Got Everything
Schmilco	Wilco	2016-09-09 13:24:00	If I Ever Was a Child
Spirit	Amos Lee	2016-09-09 13:28:00	Running Out Of Time
On and On	Jack Johnson	2016-09-09 13:31:00	Wasting Time
Walk On	John Hiatt	2016-09-09 13:35:00	Cry Love
Dolls of Highland	Kyle Craft	2016-09-09 13:41:00	Eye Of A Hurricane
Terrapin Station	Grateful Dead	2016-09-09 13:45:00	Samson & Delilah
Paging Mr. Proust	The Jayhawks	2016-09-09 13:49:00	Quiet Corners and Empty Spaces
Why Are You Ok	Band Of Horses	2016-09-09 13:53:00	In A Drawer
Buffalo Springfield	Buffalo Springfield	2016-09-09 13:57:00	Sit Down I Think I Love You
Out Of Time	R.E.M.	2016-09-09 15:58:00	Me In Honey
Love & Hate	Michael Kiwanuka	2016-09-09 16:03:00	One More Night
Nathaniel Rateliff & The Night Sweats	Nathaniel Rateliff & The Night Sweats	2016-09-09 16:09:00	I Need Never Get Old
How To Dismantle An Atomic Bomb	U2	2016-09-09 16:13:00	All Because Of You
A Wizard, A True Star	Todd Rundgren	2016-09-09 16:17:00	Just One Victory
Signs Of Light	The Head And The Heart	2016-09-09 16:22:00	All We Ever Knew
57th & 9th	Sting	2016-09-09 16:27:00	I Can't Stop Thinking About You
Ghost In The Machine	The Police	2016-09-09 16:30:00	Every Little Thing She Does Is Magic
22, A Million	Bon Iver	2016-09-09 16:34:00	22 (OVER S??N)
Eyes On The Lines	Steve Gunn	2016-09-09 16:40:00	Ancient Jules
Electric Ladyland	Jimi Hendrix	2016-09-09 16:46:00	Voodoo Child (slight Return)
"""Ghostbusters"" Soundtrack"	Elle King	2016-09-09 16:52:00	Good Girls
Catholic Boy	The Jim Carroll Band	2016-09-09 16:55:00	People Who Died
The Best Of Earth, Wind & Fire, Volume 1	Earth Wind & Fire	2016-09-09 17:00:00	September
Spirit Of The Boogie	Kool & The Gang	2016-09-09 17:04:00	Spirit Of The Boogie
Tower Of Power	Tower Of Power	2016-09-09 17:09:00	Soul Vaccination
Backatown	Trombone Shorty	2016-09-09 17:15:00	Hurricane Season
Greatest Hits	Chambers Brothers	2016-09-09 17:19:00	Funky
Toots In Memphis	Toots Hibbert	2016-09-09 17:21:00	Love And Happiness
G Love & Special Sauce	G Love & Special Sauce	2016-09-09 17:30:00	Cold Beverage
Check Your Head	Beastie Boys	2016-09-09 17:32:00	Jimmy James
Emotional Rescue	The Rolling Stones	2016-09-09 17:35:00	She's So Cold
Bar-kays Greatest Hits	The Bar-Kays	2016-09-09 17:41:00	Soul Finger
single	Positive Force	2016-09-09 17:43:00	We Got The Funk
Soul Hits Of The 70's Vol 6	Isaac Hayes	2016-09-09 17:46:00	Theme From Shaft
The Cat	Jimmy Smith	2016-09-09 17:52:00	The Cat
Make Some Noise	Liquid Soul	2016-09-09 17:56:00	Threadin' The Needle
Var-philadelphia Years	McFadden & Whitehead	2016-09-09 18:00:00	Ain't No Stoppin' Us Now
It's A Man's, Man's, Man's World	James Brown	2016-09-09 18:12:00	It's A Man's, Man's, Man's World
Var-soul Hits Of The 70s #9	The Isley Brothers	2016-09-09 18:15:00	Work To Do
Var: In Yo' Face	The Temptations	2016-09-09 18:18:00	Shakey Ground
Fresh	Sly & The Family Stone	2016-09-09 18:23:00	If You Want Me To Stay
Controversy	Prince	2016-09-09 18:26:00	Controversy
Rejuvenation	The Meters	2016-09-09 18:29:00	It Ain't No Use
The World Is A Ghetto	War	2016-09-09 18:42:00	The Cisco Kid
Funkin' The Ghetto	Donny Hathaway	2016-09-09 18:46:00	The Ghetto (Live Edit)
Cosmic Slop	Funkadelic	2016-09-09 18:54:00	Cosmic Slop
Goo	Sonic Youth	2016-09-09 19:00:00	Mildred Pierce
split w/ The Get Up Kids	The Anniversary	2016-09-09 19:03:00	Vasil & Bluey
split w/ The Anniversary	The Get Up Kids	2016-09-09 19:07:00	Central Standard Time
Days Are Getting Shorter	The Poconos	2016-09-09 19:10:00	October
Blur	Blur	2016-09-09 19:14:00	Song 2
13 Songs	Fugazi	2016-09-09 19:16:00	Waiting Room
It's A Shame About Ray	The Lemonheads	2016-09-09 19:19:00	Mrs. Robinson
HEY BABE	Juliana Hatfield	2016-09-09 19:23:00	Forever Baby
Dude Ranch	blink-182	2016-09-09 19:29:00	Dammit
Elastica	Elastica	2016-09-09 19:31:00	Stutter
The Low End Theory	A Tribe Called Quest	2016-09-09 19:33:00	Check The Rhyme
The Miseducation Of Lauryn Hill	Lauryn Hill	2016-09-09 19:37:00	Every Ghetto, Every City
Frame and Canvas	Braid	2016-09-09 19:44:00	Killing a Camera
Guerrilla	Super Furry Animals	2016-09-09 19:46:00	Night Vision
Lovelife	Lush	2016-09-09 19:48:00	Single Girl
Play	Moby	2016-09-09 19:50:00	Natural Blues
Dookie	Green Day	2016-09-09 19:58:00	Welcome To Paradise
Nemesisters	Babes in Toyland	2016-09-09 20:01:00	Sweet '69
Rid Of Me	PJ Harvey	2016-09-09 20:05:00	50 Ft. Queenie
Wish	The Cure	2016-09-09 20:08:00	Wendy Time
Ritual De Lo Habitual	Jane's Addiction	2016-09-09 20:16:00	Stop!
Trompe Le Monde	Pixies	2016-09-09 20:20:00	Letter to Memphis
Second Coming	The Stone Roses	2016-09-09 20:23:00	Begging You
You've Come A Long Way, Baby	Fatboy Slim	2016-09-09 20:27:00	Praise You
Ray of Light	Madonna	2016-09-09 20:30:00	Ray of Light
From the Choirgirl Hotel	Tori Amos	2016-09-09 20:36:00	Raspberry Swirl
Check Your Head	Beastie Boys	2016-09-09 20:42:00	Jimmy James
Orange	Jon Spencer Blues Explosion	2016-09-09 20:45:00	Bellbottoms
Do You Want More?!!!??!	The Roots	2016-09-09 20:49:00	Proceed
Bee Thousand	Guided By Voices	2016-09-09 20:56:00	Hot Freaks
I Can Hear The Heart Beating As One	Yo La Tengo	2016-09-09 20:58:00	Green Arrow
New Adventures in Hi-Fi	R.E.M.	2016-09-09 21:03:00	Leave
Around the Fur	Deftones	2016-09-09 21:13:00	My Own Summer (Shove It)
Godsmack	Godsmack	2016-09-09 21:17:00	Voodoo
Some Friendly	Charlatans Uk	2016-09-09 21:25:00	The Only One I Know
The Bends	Radiohead	2016-09-09 21:29:00	Planet Telex
Exile In Guyville	Liz Phair	2016-09-09 21:34:00	Help Me Mary
Incesticide	Nirvana	2016-09-09 21:36:00	Sliver
One Foot in the Grave Expanded Edition	Beck	2016-09-09 21:38:00	Teenage Wastebasket
Dreamy	Beat Happening	2016-09-09 21:41:00	Red Head Walking
The Good Son	Nick Cave & The Bad Seeds	2016-09-09 21:43:00	The Weeping Song
Anodyne	Uncle Tupelo	2016-09-09 21:50:00	We've Been Had
Sleepwalk: A Retrospective	Plow United	2016-09-09 21:53:00	The World According To Me
Bakesale	Sebadoh	2016-09-09 21:55:00	Rebound
Dig Me Out	Sleater-Kinney	2016-09-09 21:58:00	Words And Guitar
Dummy	Portishead	2016-09-09 22:02:00	Wandering Star
Becoming X	Sneaker Pimps	2016-09-09 22:07:00	6 Underground
Dig Your Own Hole	Chemical Brothers	2016-09-09 22:11:00	Block Rockin' Beats
My Brother the Cow	Mudhoney	2016-09-09 22:16:00	Judgement, Rage, Retribution and Thyme
On Avery Island	Neutral Milk Hotel	2016-09-09 22:19:00	Gardenhead / Leave Me Alone
The It Girl	Sleeper	2016-09-09 22:22:00	Lie Detector
CrazySexyCool	TLC	2016-09-09 22:26:00	If I Was Your Girlfriend
Plantation Lullabies	Me'shell Ndegeocello	2016-09-09 22:30:00	If That's Your Boyfriend (He Wasn't Last Night)
Bizarre Ride II The Pharcyde	The Pharcyde	2016-09-09 22:35:00	Ya Mama
Sailing the Seas of Cheese	Primus	2016-09-09 22:41:00	Jerry Was A Race Car Driver
Porno for Pyros	Porno for Pyros	2016-09-09 22:45:00	Meija
You Can't Stop The Bum Rush	Len	2016-09-09 22:48:00	Steal My Sunshine
Gravity Kills	Gravity Kills	2016-09-09 22:51:00	Blame
Definitely Maybe	Oasis	2016-09-09 22:57:00	Rock N Roll Star
Definitely Maybe	Oasis	2016-09-09 22:57:00	Rock N Roll Star
High In Place	EZTV	2016-09-09 23:03:00	High Flying Faith
Tallulah	The Go-Betweens	2016-09-09 23:04:00	The House That Jack Kerouac Built
Shapeshifter	Ian Sweet	2016-09-09 23:11:00	Slime Time Live
Clap Your Hands Say Yeah	Clap Your Hands Say Yeah	2016-09-09 23:14:00	In This Home On Ice
Cosmetic	Nots	2016-09-09 23:18:00	Cold Line
If You See Me, Say Yes	Flock of Dimes	2016-09-09 23:24:00	You, The Vatican
Dolls of Highland	Kyle Craft	2016-09-09 23:27:00	Lady of the Ark
Dolls of Highland	Kyle Craft	2016-09-09 23:27:00	Lady of the Ark
Electric Soul Unity	Happy Diving	2016-09-09 23:34:00	Holy Ground
Phaseshifter	Redd Kross	2016-09-09 23:35:00	Monolith
Pretty Years	Cymbals Eat Guitars	2016-09-09 23:39:00	Have A Heart
Phase Zero	Morgan Delt	2016-09-09 23:43:00	Another Person
JIM NOIR	Jim Noir	2016-09-09 23:46:00	Don't You Worry
Heads Up	Warpaint	2016-09-09 23:50:00	New Song
Ping Pong	Jacuzzi Boys	2016-09-09 23:54:00	Boys Like Blood
Dirty	Sonic Youth	2016-09-09 23:57:00	100%
